newLocality,newLocalityScale,newCoordinateUncertaintyInMeters,newLatLong,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
,,,,3773307635,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/116212881,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma badia,hirsuta,SUBSPECIES,"Pleocoma badia hirsuta Davis, 1934",Pleocoma badia hirsuta,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.147033,-118.294783,,,,,,,2022-05-02 9:12:00,2,5,2022,6279224,1073185,HUMAN_OBSERVATION,iNaturalist,Observations,116212881,,Gene St. Denis,2022-05-09 13:30:12,CC_BY_NC_4_0,Kat Halsey,Kat Halsey,,,2023-11-08T05:46:45.918Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3772606306,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5246671,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma badia,hirsuta,SUBSPECIES,"Pleocoma badia hirsuta Davis, 1934",Pleocoma badia hirsuta,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.146971,-118.294623,15,,,,,,2017-03-05 10:40:00,5,3,2017,6279224,1073185,HUMAN_OBSERVATION,iNaturalist,Observations,5246671,,Ian Swift,2021-03-21 1:46:22,CC_BY_NC_4_0,Kat Halsey,Kat Halsey,,,2023-11-08T05:26:33.975Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3772403469,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102643058,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.991692,-120.374962,77,,,,,,2021-12-06 19:44:20,6,12,2021,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,102643058,,Gene St. Denis,2021-12-07 12:18:54,CC_BY_NC_4_0,oldsquanjee,oldsquanjee,,,2023-11-08T05:44:42.237Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3759845867,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107651950,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma conjungens,,SPECIES,"Pleocoma conjungens Horn, 1888",Pleocoma conjungens,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.002537,-122.065982,214,,,,,,2021-11-10 11:48:00,10,11,2021,1073204,1073204,HUMAN_OBSERVATION,iNaturalist,Observations,107651950,,Gene St. Denis,2022-03-01 13:44:15,CC_BY_NC_4_0,Dmitrius Rodriguez,Dmitrius Rodriguez,,,2023-11-08T05:45:33Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,coords,200,,3756344537,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,4fb06686-a3fd-4de7-8818-25ea57ea081c,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122420,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:15.409Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,coords,200,,3756338580,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,a5c5cdd9-cbf1-496b-80d8-c9ea92549d12,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122422,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:10.641Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,coords,200,,3756327956,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,fa210f55-f463-4300-b452-30c9da88394c,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122421,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:13.856Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,coords,200,,3756319951,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,76ceb6b3-3a46-4b29-ba14-475ccfaa6bd1,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122423,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:09.293Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,coords,200,,3756316533,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,839db140-a74b-499d-9724-a6e3c53be7b4,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122425,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:12.811Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,coords,200,,3756316151,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,d5dcb2ff-783d-42bf-80d1-c8129065e283,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122427,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:08.877Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,coords,200,,3756315524,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,c76a5a2a-d705-4f14-882f-19cdb82f94bc,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122424,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:08.698Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,coords,200,,3756314153,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,e69aa49f-e1ca-4904-8e5f-76c7c59b5af2,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122426,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:12.575Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,coords,200,,3756304307,e6b15dc0-d70e-446b-bf28-4ddb1a9f4f41,2f55c90f-d4e9-4a05-8987-d7ea498f5058,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,,,GENUS,"Pleocoma LeConte, 1856",Pleocoma,"LeConte, 1856",US,MacDonald Forest,Oregon,PRESENT,1,f4d7c568-0949-47d8-ad1d-a9968da9f4eb,44.6051,-123.3222,,,,,,,1966-10-21 0:00:00,21,10,1966,1073184,,PRESERVED_SPECIMEN,NCSU,ENT,NCSU 0122428,,,,CC_BY_NC_4_0,,"Cornell, J. F.",,,2023-11-07T05:09:07.212Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,3698213972,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107299064,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.230567,-122.41327,5,,,,,,2021-10-23 9:26:58,23,10,2021,1073216,1073216,HUMAN_OBSERVATION,iNaturalist,Observations,107299064,,Gene St. Denis,2022-02-23 14:23:54,CC_BY_NC_4_0,kyle_secoya,kyle_secoya,,,2023-11-08T06:54:19.525Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3499566818,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106646572,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.032392,-122.84518,2354,,,,,,2022-02-12 11:20:23,12,2,2022,1073216,1073216,HUMAN_OBSERVATION,iNaturalist,Observations,106646572,,Gene St. Denis,2022-02-13 14:09:31,CC_BY_4_0,Liz Gottlieb,Liz Gottlieb,,,2023-11-08T05:45:11.708Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3466130799,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105562639,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.723269,-120.99477,3679,,,,,,2020-11-14 14:26:34,14,11,2020,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,105562639,,hoffmank,2022-01-25 17:31:25,CC_BY_NC_4_0,hoffmank,hoffmank,,,2023-11-08T06:22:11.526Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3457198524,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104475979,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma simi,,SPECIES,"Pleocoma simi Davis, 1934",Pleocoma simi,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.216675,-123.35077,16,,,,,,2022-01-06 9:39:43,6,1,2022,1073213,1073213,HUMAN_OBSERVATION,iNaturalist,Observations,104475979,,Ian Swift,2022-01-06 19:16:33,CC_BY_NC_4_0,sarahzia98,sarahzia98,,,2023-11-08T06:22:13.066Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3457181762,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105141956,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma australis,,SPECIES,"Pleocoma australis Fall, 1911",Pleocoma australis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.794208,-116.659912,28930,,,,,,2022-01-17 14:50:18,17,1,2022,6968751,6968751,HUMAN_OBSERVATION,iNaturalist,Observations,105141956,,Stella K.,2022-01-18 5:22:41,CC_BY_4_0,Stella K.,Stella K.,,,2023-11-08T06:55:47.233Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3457123860,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103837227,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.712668,-117.618031,53,,,,,,2021-12-28 10:25:45,28,12,2021,1073219,1073219,HUMAN_OBSERVATION,iNaturalist,Observations,103837227,,Ian Swift,2021-12-28 19:20:44,CC_BY_NC_4_0,Ian Swift,Ian Swift,,,2023-11-08T05:44:49.586Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3457080022,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103059898,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.652447,-116.707262,65,,,,,,2021-12-14 11:45:20,14,12,2021,1073219,1073219,HUMAN_OBSERVATION,iNaturalist,Observations,103059898,,Mary Duffy,2021-12-14 20:01:20,CC_BY_NC_4_0,Mary Duffy,Mary Duffy,,,2023-11-08T06:20:56.110Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3457069281,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103164477,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.904618,-121.055814,62,,,,,,2021-11-10 8:13:51,10,11,2021,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,103164477,,Ian Swift,2021-12-16 23:42:58,CC_BY_NC_4_0,opieflorafauna,opieflorafauna,,,2023-11-08T06:53:53.169Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456901356,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/99178655,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.719643,-120.82811,65,,,,,,2021-10-23 22:16:06,23,10,2021,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,99178655,,Gene St. Denis,2021-10-26 13:43:27,CC_BY_NC_4_0,fjgardner,fjgardner,,,2023-11-08T06:53:14.259Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456867443,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/99467556,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.185047,-121.983833,4,,,,,,2021-10-25 11:41:00,25,10,2021,1073216,1073216,HUMAN_OBSERVATION,iNaturalist,Observations,99467556,,Ian Swift,2021-12-15 15:18:52,CC_BY_NC_4_0,Robin Gwen Agarwal,Robin Gwen Agarwal,,,2023-11-08T06:54:39.445Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456821238,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/99178610,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.719475,-120.828026,65,,,,,,2021-10-23 22:15:11,23,10,2021,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,99178610,,Gene St. Denis,2021-10-26 13:45:17,CC_BY_NC_4_0,fjgardner,fjgardner,,,2023-11-08T06:53:29.098Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456774086,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/99178649,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.719292,-120.828186,65,,,,,,2021-10-23 22:15:52,23,10,2021,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,99178649,,Gene St. Denis,2021-10-26 13:44:04,CC_BY_NC_4_0,fjgardner,fjgardner,,,2023-11-08T05:44:16.473Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456641449,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104293081,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma rickseckeri,,SPECIES,"Pleocoma rickseckeri Horn, 1888",Pleocoma rickseckeri,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.438965,-122.520123,,,,,,,2022-01-02 11:25:00,2,1,2022,1073212,1073212,HUMAN_OBSERVATION,iNaturalist,Observations,104293081,,Gene St. Denis,2022-01-04 1:00:48,CC_BY_NC_4_0,Krissa Klein,Krissa Klein,,,2023-11-08T06:21:11.072Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456627207,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101127847,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma hoppingi,,SPECIES,"Pleocoma hoppingi Fall, 1906",Pleocoma hoppingi,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.57032,-119.847345,8,,,,,,2021-11-13 13:53:41,13,11,2021,1073209,1073209,HUMAN_OBSERVATION,iNaturalist,Observations,101127847,,Gene St. Denis,2021-11-15 4:12:15,CC_BY_NC_4_0,bhofsteen,bhofsteen,,,2023-11-08T06:21:35.022Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456544744,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103967365,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,dubitabilis,SUBSPECIES,Pleocoma dubitabilis dubitabilis,Pleocoma dubitabilis dubitabilis,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.641087,-123.297737,269,,,,,,2021-10-14 10:09:52,14,10,2021,9493637,9585774,HUMAN_OBSERVATION,iNaturalist,Observations,103967365,,Gene St. Denis,2021-12-30 23:45:57,CC_BY_NC_4_0,cyrel,cyrel,,,2023-11-08T06:53:43.620Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456522785,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/99178623,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.719517,-120.82843,65,,,,,,2021-10-23 22:15:27,23,10,2021,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,99178623,,Gene St. Denis,2021-10-26 13:44:46,CC_BY_NC_4_0,fjgardner,fjgardner,,,2023-11-08T06:21:02.786Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456514923,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103393251,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma australis,,SPECIES,"Pleocoma australis Fall, 1911",Pleocoma australis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.608832,-116.778225,28930,,,,,,2021-12-20 16:50:34,20,12,2021,6968751,6968751,HUMAN_OBSERVATION,iNaturalist,Observations,103393251,,Gene St. Denis,2021-12-21 14:01:39,CC_BY_4_0,Stella K.,Stella K.,,,2023-11-08T05:44:58.747Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456496580,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103039461,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.735763,-116.70956,29066,,,,,,2021-12-13 23:00:13,13,12,2021,1073219,1073219,HUMAN_OBSERVATION,iNaturalist,Observations,103039461,,Gene St. Denis,2021-12-14 12:25:56,CC_BY_NC_4_0,Becky Escalante,Becky Escalante,,,2023-11-08T05:45:44.858Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3456495970,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/100664426,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,dubitabilis,SUBSPECIES,Pleocoma dubitabilis dubitabilis,Pleocoma dubitabilis dubitabilis,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.63633,-123.292245,5,,,,,,2021-11-06 11:13:52,6,11,2021,9493637,9585774,HUMAN_OBSERVATION,iNaturalist,Observations,100664426,,Gene St. Denis,2021-12-17 13:40:57,CC_BY_NC_4_0,mmd493,mmd493,,,2023-11-08T06:20:28.960Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
